Vehicle0;20;100;0;280;100;262;B179;PU
Vehicle1;30;100;0;290;100;262;B189;PU
Vehicle2;40;100;0;320;100;282;B219;PU
Vehicle0;280;100;262;10;100;534;B179;PL
Vehicle1;290;100;262;0;100;554;B189;PL
Vehicle2;320;100;282;10;100;594;B219;PL
Vehicle0;10;100;534;360;100;886;B259;PU
Vehicle1;0;100;554;390;100;946;B289;PU
Vehicle2;10;100;594;420;100;1006;B319;PU
Vehicle0;360;100;886;10;100;1238;B259;PL
Vehicle1;390;100;946;0;100;1338;B289;PL
Vehicle2;420;100;1006;10;100;1418;B319;PL
Vehicle0;10;100;1238;530;100;1760;B429;PU
Vehicle1;0;100;1338;490;100;1830;B389;PU
Vehicle2;10;100;1418;580;100;1990;B479;PU
Vehicle0;530;100;1760;10;100;2282;B429;PL
Vehicle1;490;100;1830;0;100;2322;B389;PL
Vehicle2;580;100;1990;10;100;2562;B479;PL
Vehicle0;10;100;2282;630;100;2904;B529;PU
Vehicle1;0;100;2322;860;100;3184;B759;PU
Vehicle2;10;100;2562;670;100;3224;B569;PU
Vehicle0;630;100;2904;10;100;3526;B529;PL
Vehicle2;670;100;3224;10;100;3886;B569;PL
Vehicle1;860;100;3184;0;100;4046;B759;PL
Vehicle0;10;100;3526;680;100;4198;B579;PU
Vehicle2;10;100;3886;730;100;4608;B629;PU
Vehicle0;680;100;4198;10;100;4870;B579;PL
Vehicle1;0;100;4046;900;100;4948;B799;PU
Vehicle2;730;100;4608;10;100;5330;B629;PL
Vehicle0;10;100;4870;760;100;5622;B659;PU
Vehicle1;900;100;4948;0;100;5850;B799;PL
Vehicle2;10;100;5330;930;100;6252;B829;PU
Vehicle0;760;100;5622;10;100;6374;B659;PL
Vehicle1;0;100;5850;970;100;6822;B869;PU
Vehicle2;930;100;6252;10;100;7174;B829;PL
Vehicle0;10;100;6374;990;100;7356;B889;PU
Vehicle1;970;100;6822;0;100;7794;B869;PL
Vehicle2;10;100;7174;1050;100;8216;B949;PU
Vehicle0;990;100;7356;10;100;8338;B889;PL
Vehicle1;0;100;7794;760;100;8556;B658;PU
Vehicle0;10;100;8338;390;100;8720;B288;PU
Vehicle0;390;100;8720;10;100;9102;B288;PL
Vehicle2;1050;100;8216;10;100;9258;B949;PL
Vehicle1;760;100;8556;0;100;9318;B658;PL
Vehicle0;10;100;9102;530;100;9624;B428;PU
Vehicle2;10;100;9258;670;100;9920;B568;PU
Vehicle0;530;100;9624;10;100;10146;B428;PL
Vehicle1;0;100;9318;1050;100;10370;B948;PU
Vehicle2;670;100;9920;10;100;10582;B568;PL
Vehicle0;10;100;10146;530;100;10668;B427;PU
Vehicle0;530;100;10668;10;100;11190;B427;PL
Vehicle0;10;100;11190;10;100;11192;B1019;PU
Vehicle2;10;100;10582;670;100;11244;B567;PU
Vehicle1;1050;100;10370;10;100;11412;B948;PL
Vehicle1;10;100;11412;10;100;11414;B1095;PU
Vehicle0;10;100;11192;320;100;11504;B1019;PL
Vehicle1;10;100;11414;320;100;11726;B1095;PL
Vehicle2;670;100;11244;0;100;11916;B567;PL
Vehicle2;0;100;11916;10;100;11928;B1164;PU
Vehicle2;10;100;11928;320;100;12240;B1164;PL
Vehicle0;320;100;11504;310;100;12252;B209;PU
Vehicle1;320;100;11726;300;100;12262;B199;PU
Vehicle2;320;100;12240;340;100;12262;B239;PU
Vehicle0;310;100;12252;320;100;12264;B209;PL
Vehicle2;340;100;12262;330;100;12274;B239;PL
Vehicle0;320;100;12264;310;100;12276;B208;PU
Vehicle2;330;100;12274;340;100;12286;B238;PU
Vehicle0;310;100;12276;320;100;12288;B208;PL
Vehicle1;300;100;12262;320;100;12290;B199;PL
Vehicle2;340;100;12286;330;100;12298;B238;PL
Vehicle0;320;100;12288;310;100;12300;B207;PU
Vehicle2;330;100;12298;340;100;12310;B237;PU
Vehicle0;310;100;12300;320;100;12312;B207;PL
Vehicle1;320;100;12290;300;100;12312;B198;PU
Vehicle2;340;100;12310;330;100;12322;B237;PL
Vehicle0;320;100;12312;310;100;12324;B206;PU
Vehicle1;300;100;12312;320;100;12334;B198;PL
Vehicle2;330;100;12322;340;100;12334;B236;PU
Vehicle2;340;100;12334;330;100;12346;B236;PL
Vehicle1;320;100;12334;300;100;12356;B197;PU
Vehicle2;330;100;12346;340;100;12358;B235;PU
Vehicle2;340;100;12358;330;100;12370;B235;PL
Vehicle2;330;100;12370;340;100;12382;B234;PU
Vehicle0;310;100;12324;0;100;12636;B206;PL
Vehicle1;300;100;12356;10;100;12648;B197;PL
Vehicle2;340;100;12382;10;100;12714;B234;PL
Vehicle0;0;100;12636;110;100;12748;B9;PU
Vehicle1;10;100;12648;120;100;12760;B19;PU
Vehicle2;10;100;12714;130;100;12836;B29;PU
Vehicle0;110;100;12748;300;100;12940;B9;PL
Vehicle1;120;100;12760;300;100;12942;B19;PL
Vehicle0;300;100;12940;290;100;12952;B188;PU
Vehicle1;300;100;12942;310;100;12954;B205;PU
Vehicle0;290;100;12952;300;100;12964;B188;PL
Vehicle1;310;100;12954;300;100;12966;B205;PL
Vehicle0;300;100;12964;290;100;12976;B187;PU
Vehicle1;300;100;12966;310;100;12978;B204;PU
Vehicle0;290;100;12976;300;100;12988;B187;PL
Vehicle1;310;100;12978;300;100;12990;B204;PL
Vehicle0;300;100;12988;290;100;13000;B186;PU
Vehicle1;300;100;12990;310;100;13002;B203;PU
Vehicle2;130;100;12836;300;100;13008;B29;PL
Vehicle2;300;100;13008;280;100;13030;B178;PU
Vehicle2;280;100;13030;290;100;13042;B178;PL
Vehicle2;290;100;13042;280;100;13054;B177;PU
Vehicle2;280;100;13054;290;100;13066;B177;PL
Vehicle2;290;100;13066;280;100;13078;B176;PU
Vehicle0;290;100;13000;0;100;13292;B186;PL
Vehicle1;310;100;13002;10;100;13304;B203;PL
Vehicle2;280;100;13078;10;100;13350;B176;PL
Vehicle0;0;100;13292;110;100;13404;B8;PU
Vehicle1;10;100;13304;120;100;13416;B18;PU
Vehicle2;10;100;13350;130;100;13472;B28;PU
Vehicle0;110;100;13404;290;100;13586;B8;PL
Vehicle1;120;100;13416;290;100;13588;B18;PL
Vehicle2;130;100;13472;10;100;13594;B28;PL
Vehicle0;290;100;13586;280;100;13598;B175;PU
Vehicle1;290;100;13588;270;100;13610;B169;PU
Vehicle1;270;100;13610;290;100;13632;B169;PL
Vehicle1;290;100;13632;280;100;13644;B174;PU
Vehicle2;10;100;13594;110;100;13696;B7;PU
Vehicle2;110;100;13696;0;100;13808;B7;PL
Vehicle0;280;100;13598;0;100;13880;B175;PL
Vehicle2;0;100;13808;110;100;13920;B6;PU
Vehicle1;280;100;13644;0;100;13926;B174;PL
Vehicle2;110;100;13920;130;100;13942;B6;PL
Vehicle2;130;100;13942;150;100;13964;B49;PU
Vehicle2;150;100;13964;130;100;13986;B49;PL
Vehicle2;130;100;13986;150;100;14008;B48;PU
Vehicle0;0;100;13880;140;100;14022;B39;PU
Vehicle2;150;100;14008;130;100;14030;B48;PL
Vehicle0;140;100;14022;130;100;14034;B39;PL
Vehicle0;130;100;14034;140;100;14046;B38;PU
Vehicle1;0;100;13926;120;100;14048;B17;PU
Vehicle2;130;100;14030;150;100;14052;B47;PU
Vehicle0;140;100;14046;130;100;14058;B38;PL
Vehicle1;120;100;14048;130;100;14060;B17;PL
Vehicle0;130;100;14058;140;100;14070;B37;PU
Vehicle1;130;100;14060;120;100;14072;B16;PU
Vehicle1;120;100;14072;130;100;14084;B16;PL
Vehicle2;150;100;14052;130;100;14086;B47;PL
Vehicle1;130;100;14084;120;100;14096;B15;PU
Vehicle1;120;100;14096;130;100;14108;B15;PL
Vehicle2;130;100;14086;150;100;14108;B46;PU
Vehicle1;130;100;14108;120;100;14120;B14;PU
Vehicle0;140;100;14070;0;100;14212;B37;PL
Vehicle1;120;100;14120;10;100;14232;B14;PL
Vehicle2;150;100;14108;0;100;14260;B46;PL
Vehicle0;0;100;14212;140;100;14354;B36;PU
Vehicle0;140;100;14354;130;100;14366;B36;PL
Vehicle2;0;100;14260;110;100;14372;B5;PU
