Vehicle1;1180;100;0;1040;100;145;B375;PU
Vehicle0;20;100;0;270;100;255;B67;PU
Vehicle1;1040;100;145;850;100;340;B299;PU
Vehicle0;270;100;255;720;100;710;B247;PU
Vehicle1;850;100;340;0;100;1195;B299;PL
Vehicle1;0;100;1195;10;100;1210;B375;PL
Vehicle0;720;100;710;0;100;1435;B247;PL
Vehicle0;0;100;1435;10;100;1450;B67;PL
Vehicle1;10;100;1210;720;100;1925;B246;PU
Vehicle0;10;100;1450;820;100;2265;B287;PU
Vehicle1;720;100;1925;10;100;2640;B246;PL
Vehicle0;820;100;2265;0;100;3090;B287;PL
Vehicle0;0;100;3090;160;100;3255;B23;PU
Vehicle1;10;100;2640;170;100;3255;B27;PU
Vehicle0;160;100;3255;160;100;3260;B22;PU
Vehicle1;170;100;3255;170;100;3260;B26;PU
Vehicle0;160;100;3260;0;100;3425;B22;PL
Vehicle1;170;100;3260;10;100;3425;B26;PL
Vehicle0;0;100;3425;150;100;3580;B23;PL
Vehicle1;10;100;3425;180;100;3600;B27;PL
Vehicle0;150;100;3580;220;100;3655;B47;PU
Vehicle0;220;100;3655;220;100;3660;B46;PU
Vehicle1;180;100;3600;320;100;3745;B87;PU
Vehicle1;320;100;3745;320;100;3750;B86;PU
Vehicle0;220;100;3660;0;100;3885;B46;PL
Vehicle1;320;100;3750;10;100;4065;B86;PL
Vehicle0;0;100;3885;210;100;4100;B47;PL
Vehicle0;210;100;4100;320;100;4215;B85;PU
Vehicle0;320;100;4215;340;100;4240;B95;PU
Vehicle0;340;100;4240;330;100;4255;B95;PL
Vehicle1;10;100;4065;310;100;4370;B87;PL
Vehicle1;310;100;4370;340;100;4405;B94;PU
Vehicle1;340;100;4405;340;100;4410;B93;PU
Vehicle0;330;100;4255;0;100;4590;B85;PL
Vehicle1;340;100;4410;0;100;4755;B93;PL
Vehicle1;0;100;4755;10;100;4770;B94;PL
Vehicle0;0;100;4590;340;100;4935;B92;PU
Vehicle0;340;100;4935;510;100;5110;B163;PU
Vehicle0;510;100;5110;520;100;5125;B163;PL
Vehicle1;10;100;4770;500;100;5265;B159;PU
Vehicle1;500;100;5265;500;100;5270;B158;PU
Vehicle0;520;100;5125;0;100;5650;B92;PL
Vehicle1;500;100;5270;10;100;5765;B158;PL
Vehicle0;0;100;5650;510;100;6165;B162;PU
Vehicle0;510;100;6165;510;100;6170;B161;PU
Vehicle0;510;100;6170;500;100;6185;B161;PL
Vehicle0;500;100;6185;500;100;6190;B162;PL
Vehicle0;500;100;6190;510;100;6205;B160;PU
Vehicle0;510;100;6205;550;100;6250;B179;PU
Vehicle1;10;100;5765;490;100;6250;B159;PL
Vehicle0;550;100;6250;540;100;6265;B179;PL
Vehicle1;490;100;6250;630;100;6395;B211;PU
Vehicle1;630;100;6395;630;100;6400;B210;PU
Vehicle1;630;100;6400;620;100;6415;B210;PL
Vehicle1;620;100;6415;620;100;6420;B211;PL
Vehicle1;620;100;6420;630;100;6435;B209;PU
Vehicle1;630;100;6435;630;100;6440;B208;PU
Vehicle0;540;100;6265;0;100;6810;B160;PL
Vehicle1;630;100;6440;0;100;7075;B208;PL
Vehicle0;0;100;6810;550;100;7365;B178;PU
Vehicle0;550;100;7365;550;100;7370;B177;PU
Vehicle0;550;100;7370;560;100;7385;B177;PL
Vehicle0;560;100;7385;560;100;7390;B178;PL
Vehicle0;560;100;7390;550;100;7405;B176;PU
Vehicle0;550;100;7405;650;100;7510;B219;PU
Vehicle0;650;100;7510;640;100;7525;B219;PL
Vehicle1;0;100;7075;620;100;7700;B209;PL
Vehicle1;620;100;7700;650;100;7735;B218;PU
Vehicle1;650;100;7735;650;100;7740;B217;PU
Vehicle0;640;100;7525;0;100;8170;B176;PL
Vehicle1;650;100;7740;10;100;8385;B217;PL
Vehicle1;10;100;8385;0;100;8400;B218;PL
Vehicle0;0;100;8170;680;100;8855;B231;PU
Vehicle0;680;100;8855;680;100;8860;B230;PU
Vehicle1;0;100;8400;770;100;9175;B267;PU
Vehicle1;770;100;9175;770;100;9180;B266;PU
Vehicle1;770;100;9180;760;100;9195;B266;PL
Vehicle1;760;100;9195;760;100;9200;B267;PL
Vehicle1;760;100;9200;770;100;9215;B265;PU
Vehicle1;770;100;9215;770;100;9220;B264;PU
Vehicle0;680;100;8860;0;100;9545;B230;PL
Vehicle1;770;100;9220;0;100;9995;B264;PL
Vehicle1;0;100;9995;10;100;10010;B265;PL
Vehicle0;0;100;9545;670;100;10220;B231;PL
Vehicle0;670;100;10220;840;100;10395;B295;PU
Vehicle0;840;100;10395;840;100;10400;B294;PU
Vehicle0;840;100;10400;830;100;10415;B294;PL
Vehicle0;830;100;10415;830;100;10420;B295;PL
Vehicle0;830;100;10420;840;100;10435;B293;PU
Vehicle0;840;100;10435;870;100;10470;B307;PU
Vehicle0;870;100;10470;860;100;10485;B307;PL
Vehicle1;10;100;10010;800;100;10805;B279;PU
Vehicle1;800;100;10805;800;100;10810;B278;PU
Vehicle1;800;100;10810;810;100;10825;B278;PL
Vehicle1;810;100;10825;790;100;10850;B279;PL
Vehicle1;790;100;10850;800;100;10865;B277;PU
Vehicle1;800;100;10865;800;100;10870;B276;PU
Vehicle0;860;100;10485;10;100;11340;B293;PL
Vehicle1;800;100;10870;0;100;11675;B276;PL
Vehicle0;10;100;11340;870;100;12205;B306;PU
Vehicle0;870;100;12205;870;100;12210;B305;PU
Vehicle0;870;100;12210;860;100;12225;B305;PL
Vehicle0;860;100;12225;860;100;12230;B306;PL
Vehicle0;860;100;12230;870;100;12245;B304;PU
Vehicle0;870;100;12245;910;100;12290;B323;PU
Vehicle0;910;100;12290;900;100;12305;B323;PL
Vehicle1;0;100;11675;810;100;12490;B277;PL
Vehicle1;810;100;12490;910;100;12595;B322;PU
Vehicle1;910;100;12595;1000;100;12690;B359;PU
Vehicle1;1000;100;12690;990;100;12705;B359;PL
Vehicle0;900;100;12305;10;100;13200;B304;PL
Vehicle1;990;100;12705;10;100;13690;B322;PL
Vehicle0;10;100;13200;1000;100;14195;B358;PU
Vehicle0;1000;100;14195;1040;100;14240;B374;PU
Vehicle0;1040;100;14240;1030;100;14255;B374;PL
Vehicle1;10;100;13690;1010;100;14695;B363;PU
Vehicle1;1010;100;14695;1010;100;14700;B362;PU
Vehicle1;1010;100;14700;1020;100;14715;B362;PL
Vehicle1;1020;100;14715;1000;100;14740;B363;PL
Vehicle1;1000;100;14740;1010;100;14755;B361;PU
Vehicle1;1010;100;14755;1010;100;14760;B360;PU
Vehicle0;1030;100;14255;10;100;15280;B358;PL
Vehicle1;1010;100;14760;10;100;15765;B360;PL
Vehicle0;10;100;15280;1040;100;16315;B373;PU
Vehicle1;10;100;15765;1020;100;16780;B361;PL
Vehicle0;1040;100;16315;10;100;17350;B373;PL
Vehicle1;1020;100;16780;1020;100;17355;B361;PU
Vehicle1;1020;100;17355;1020;100;17360;B362;PU
Vehicle1;1020;100;17360;1010;100;17375;B362;PL
Vehicle1;1010;100;17375;1010;100;17380;B361;PL
Vehicle1;1010;100;17380;1000;100;17395;B363;PU
Vehicle1;1000;100;17395;990;100;17410;B359;PU
Vehicle1;990;100;17410;1000;100;17425;B359;PL
Vehicle1;1000;100;17425;1010;100;17440;B363;PL
Vehicle1;1010;100;17440;1030;100;17465;B374;PU
Vehicle0;10;100;17350;150;100;17495;B23;PU
Vehicle0;150;100;17495;180;100;17530;B27;PU
Vehicle0;180;100;17530;170;100;17545;B27;PL
Vehicle0;170;100;17545;160;100;17560;B23;PL
Vehicle1;1030;100;17465;900;100;17600;B323;PU
Vehicle0;160;100;17560;210;100;17615;B47;PU
Vehicle1;900;100;17600;910;100;17615;B323;PL
Vehicle0;210;100;17615;310;100;17720;B87;PU
Vehicle0;310;100;17720;320;100;17735;B87;PL
Vehicle1;910;100;17615;1040;100;17750;B374;PL
Vehicle0;320;100;17735;220;100;17840;B47;PL
Vehicle1;1040;100;17750;860;100;17935;B306;PU
Vehicle1;860;100;17935;860;100;17940;B305;PU
Vehicle0;220;100;17840;330;100;17955;B95;PU
Vehicle1;860;100;17940;870;100;17955;B305;PL
Vehicle1;870;100;17955;870;100;17960;B306;PL
Vehicle1;870;100;17960;860;100;17975;B307;PU
Vehicle1;860;100;17975;830;100;18010;B295;PU
Vehicle1;830;100;18010;840;100;18025;B295;PL
Vehicle1;840;100;18025;870;100;18060;B307;PL
Vehicle1;870;100;18060;830;100;18105;B294;PU
Vehicle0;330;100;17955;490;100;18120;B159;PU
Vehicle1;830;100;18105;810;100;18130;B277;PU
Vehicle0;490;100;18120;500;100;18135;B159;PL
Vehicle1;810;100;18130;800;100;18145;B277;PL
Vehicle1;800;100;18145;840;100;18190;B294;PL
Vehicle1;840;100;18190;810;100;18225;B278;PU
Vehicle1;810;100;18225;790;100;18250;B279;PU
Vehicle1;790;100;18250;800;100;18265;B279;PL
Vehicle1;800;100;18265;800;100;18270;B278;PL
Vehicle0;500;100;18135;340;100;18300;B95;PL
Vehicle1;800;100;18270;760;100;18315;B267;PU
Vehicle1;760;100;18315;760;100;18320;B266;PU
Vehicle1;760;100;18320;770;100;18335;B266;PL
Vehicle1;770;100;18335;770;100;18340;B267;PL
Vehicle1;770;100;18340;670;100;18445;B231;PU
Vehicle1;670;100;18445;640;100;18480;B219;PU
Vehicle0;340;100;18300;520;100;18485;B163;PU
Vehicle1;640;100;18480;650;100;18495;B219;PL
Vehicle0;520;100;18485;540;100;18510;B179;PU
Vehicle0;540;100;18510;550;100;18525;B179;PL
Vehicle1;650;100;18495;680;100;18530;B231;PL
Vehicle0;550;100;18525;510;100;18570;B163;PL
Vehicle1;680;100;18530;620;100;18595;B209;PU
Vehicle1;620;100;18595;620;100;18600;B211;PU
Vehicle1;620;100;18600;630;100;18615;B211;PL
Vehicle1;630;100;18615;630;100;18620;B209;PL
Vehicle0;510;100;18570;560;100;18625;B178;PU
Vehicle0;560;100;18625;560;100;18630;B177;PU
Vehicle1;630;100;18620;620;100;18635;B210;PU
Vehicle0;560;100;18630;550;100;18645;B177;PL
Vehicle0;550;100;18645;550;100;18650;B178;PL
Vehicle1;620;100;18635;630;100;18650;B210;PL
Vehicle0;550;100;18650;10;100;19195;B402;PU
Vehicle0;10;100;19195;10;100;19200;B404;PU
Vehicle1;630;100;18650;10;100;19275;B403;PU
Vehicle1;10;100;19275;10;100;19280;B405;PU
Vehicle0;10;100;19200;450;100;19645;B404;PL
Vehicle1;10;100;19280;750;100;20025;B405;PL
Vehicle0;450;100;19645;1060;100;20260;B402;PL
Vehicle1;750;100;20025;370;100;20410;B403;PL
Vehicle1;370;100;20410;10;100;20775;B409;PU
Vehicle1;10;100;20775;10;100;20780;B410;PU
Vehicle0;1060;100;20260;10;100;21315;B408;PU
Vehicle1;10;100;20780;540;100;21315;B410;PL
Vehicle0;10;100;21315;10;100;21320;B411;PU
Vehicle1;540;100;21315;610;100;21390;B409;PL
Vehicle1;610;100;21390;10;100;21995;B416;PU
Vehicle1;10;100;21995;10;100;22000;B418;PU
Vehicle0;10;100;21320;870;100;22185;B411;PL
Vehicle1;10;100;22000;530;100;22525;B418;PL
Vehicle1;530;100;22525;450;100;22610;B416;PL
Vehicle0;870;100;22185;330;100;22730;B408;PL
Vehicle0;330;100;22730;0;100;23065;B401;PU
Vehicle1;450;100;22610;0;100;23065;B400;PU
Vehicle0;0;100;23065;0;100;23070;B406;PU
Vehicle1;0;100;23065;0;100;23070;B407;PU
Vehicle0;0;100;23070;400;100;23475;B406;PL
Vehicle0;400;100;23475;330;100;23550;B401;PL
Vehicle1;0;100;23070;770;100;23845;B407;PL
Vehicle0;330;100;23550;0;100;23885;B412;PU
Vehicle0;0;100;23885;0;100;23890;B413;PU
Vehicle1;770;100;23845;610;100;24010;B400;PL
Vehicle0;0;100;23890;630;100;24525;B413;PL
Vehicle1;610;100;24010;0;100;24625;B414;PU
Vehicle1;0;100;24625;0;100;24630;B415;PU
Vehicle0;630;100;24525;380;100;24780;B412;PL
Vehicle0;380;100;24780;0;100;25165;B417;PU
Vehicle0;0;100;25165;0;100;25170;B419;PU
Vehicle1;0;100;24630;950;100;25585;B415;PL
Vehicle1;950;100;25585;860;100;25680;B414;PL
Vehicle0;0;100;25170;620;100;25795;B419;PL
Vehicle0;620;100;25795;490;100;25930;B417;PL
