Vehicle0;10;100;0;110;100;105;B4;PU
Vehicle0;110;100;105;0;100;220;B4;PL
Vehicle0;0;100;220;120;100;345;B9;PU
Vehicle0;120;100;345;0;100;470;B9;PL
Vehicle0;0;100;470;130;100;605;B14;PU
Vehicle0;130;100;605;0;100;740;B14;PL
Vehicle0;0;100;740;130;100;875;B13;PU
Vehicle0;130;100;875;0;100;1010;B13;PL
Vehicle0;0;100;1010;150;100;1165;B24;PU
Vehicle0;150;100;1165;0;100;1320;B24;PL
Vehicle0;0;100;1320;150;100;1475;B23;PU
Vehicle0;150;100;1475;0;100;1630;B23;PL
Vehicle0;0;100;1630;160;100;1795;B29;PU
Vehicle0;160;100;1795;0;100;1960;B29;PL
Vehicle0;0;100;1960;170;100;2135;B34;PU
Vehicle0;170;100;2135;0;100;2310;B34;PL
Vehicle0;0;100;2310;170;100;2485;B33;PU
Vehicle0;170;100;2485;0;100;2660;B33;PL
Vehicle0;0;100;2660;200;100;2865;B49;PU
Vehicle0;200;100;2865;0;100;3070;B49;PL
Vehicle0;0;100;3070;200;100;3275;B48;PU
Vehicle0;200;100;3275;0;100;3480;B48;PL
Vehicle0;0;100;3480;210;100;3695;B54;PU
Vehicle0;210;100;3695;0;100;3910;B54;PL
Vehicle0;0;100;3910;310;100;4225;B104;PU
Vehicle0;310;100;4225;0;100;4540;B104;PL
Vehicle0;0;100;4540;400;100;4945;B149;PU
Vehicle0;400;100;4945;0;100;5350;B149;PL
Vehicle0;0;100;5350;110;100;5465;B3;PU
Vehicle0;110;100;5465;120;100;5480;B3;PL
Vehicle0;120;100;5480;120;100;5485;B3;PU
Vehicle0;120;100;5485;110;100;5500;B3;PL
Vehicle0;110;100;5500;110;100;5505;B3;PU
Vehicle0;110;100;5505;120;100;5520;B3;PL
Vehicle0;120;100;5520;120;100;5525;B3;PU
Vehicle0;120;100;5525;110;100;5540;B3;PL
Vehicle0;110;100;5540;110;100;5545;B3;PU
Vehicle0;110;100;5545;120;100;5560;B3;PL
Vehicle0;120;100;5560;120;100;5565;B3;PU
Vehicle0;120;100;5565;110;100;5580;B3;PL
Vehicle0;110;100;5580;110;100;5585;B3;PU
Vehicle0;110;100;5585;120;100;5600;B3;PL
Vehicle0;120;100;5600;120;100;5605;B3;PU
Vehicle0;120;100;5605;110;100;5620;B3;PL
Vehicle0;110;100;5620;110;100;5625;B3;PU
Vehicle0;110;100;5625;120;100;5640;B3;PL
Vehicle0;120;100;5640;120;100;5645;B3;PU
Vehicle0;120;100;5645;110;100;5660;B3;PL
Vehicle0;110;100;5660;110;100;5665;B3;PU
Vehicle0;110;100;5665;120;100;5680;B3;PL
Vehicle0;120;100;5680;120;100;5685;B3;PU
Vehicle0;120;100;5685;110;100;5700;B3;PL
Vehicle0;110;100;5700;110;100;5705;B3;PU
Vehicle0;110;100;5705;120;100;5720;B3;PL
Vehicle0;120;100;5720;120;100;5725;B3;PU
Vehicle0;120;100;5725;110;100;5740;B3;PL
Vehicle0;110;100;5740;110;100;5745;B3;PU
Vehicle0;110;100;5745;120;100;5760;B3;PL
Vehicle0;120;100;5760;120;100;5765;B3;PU
Vehicle0;120;100;5765;110;100;5780;B3;PL
Vehicle0;110;100;5780;110;100;5785;B3;PU
Vehicle0;110;100;5785;120;100;5800;B3;PL
Vehicle0;120;100;5800;120;100;5805;B3;PU
Vehicle0;120;100;5805;110;100;5820;B3;PL
Vehicle0;110;100;5820;110;100;5825;B3;PU
Vehicle0;110;100;5825;120;100;5840;B3;PL
Vehicle0;120;100;5840;120;100;5845;B3;PU
Vehicle0;120;100;5845;110;100;5860;B3;PL
Vehicle0;110;100;5860;110;100;5865;B3;PU
Vehicle0;110;100;5865;120;100;5880;B3;PL
Vehicle0;120;100;5880;120;100;5885;B3;PU
Vehicle0;120;100;5885;110;100;5900;B3;PL
Vehicle0;110;100;5900;110;100;5905;B3;PU
Vehicle0;110;100;5905;120;100;5920;B3;PL
Vehicle0;120;100;5920;120;100;5925;B3;PU
Vehicle0;120;100;5925;110;100;5940;B3;PL
Vehicle0;110;100;5940;110;100;5945;B3;PU
Vehicle0;110;100;5945;120;100;5960;B3;PL
Vehicle0;120;100;5960;120;100;5965;B3;PU
Vehicle0;120;100;5965;110;100;5980;B3;PL
Vehicle0;110;100;5980;110;100;5985;B3;PU
Vehicle0;110;100;5985;120;100;6000;B3;PL
Vehicle0;120;100;6000;120;100;6005;B3;PU
Vehicle0;120;100;6005;110;100;6020;B3;PL
Vehicle0;110;100;6020;110;100;6025;B3;PU
Vehicle0;110;100;6025;120;100;6040;B3;PL
Vehicle0;120;100;6040;120;100;6045;B3;PU
Vehicle0;120;100;6045;110;100;6060;B3;PL
Vehicle0;110;100;6060;110;100;6065;B3;PU
Vehicle0;110;100;6065;120;100;6080;B3;PL
Vehicle0;120;100;6080;120;100;6085;B3;PU
Vehicle0;120;100;6085;110;100;6100;B3;PL
Vehicle0;110;100;6100;110;100;6105;B3;PU
Vehicle0;110;100;6105;120;100;6120;B3;PL
Vehicle0;120;100;6120;120;100;6125;B3;PU
Vehicle0;120;100;6125;110;100;6140;B3;PL
Vehicle0;110;100;6140;110;100;6145;B3;PU
Vehicle0;110;100;6145;120;100;6160;B3;PL
Vehicle0;120;100;6160;120;100;6165;B3;PU
Vehicle0;120;100;6165;110;100;6180;B3;PL
Vehicle0;110;100;6180;110;100;6185;B3;PU
Vehicle0;110;100;6185;120;100;6200;B3;PL
Vehicle0;120;100;6200;120;100;6205;B3;PU
Vehicle0;120;100;6205;110;100;6220;B3;PL
Vehicle0;110;100;6220;110;100;6225;B3;PU
Vehicle0;110;100;6225;120;100;6240;B3;PL
Vehicle0;120;100;6240;120;100;6245;B3;PU
Vehicle0;120;100;6245;110;100;6260;B3;PL
Vehicle0;110;100;6260;110;100;6265;B3;PU
Vehicle0;110;100;6265;120;100;6280;B3;PL
Vehicle0;120;100;6280;120;100;6285;B3;PU
Vehicle0;120;100;6285;110;100;6300;B3;PL
Vehicle0;110;100;6300;110;100;6305;B3;PU
Vehicle0;110;100;6305;120;100;6320;B3;PL
Vehicle0;120;100;6320;120;100;6325;B3;PU
Vehicle0;120;100;6325;110;100;6340;B3;PL
Vehicle0;110;100;6340;110;100;6345;B3;PU
Vehicle0;110;100;6345;120;100;6360;B3;PL
Vehicle0;120;100;6360;120;100;6365;B3;PU
Vehicle0;120;100;6365;110;100;6380;B3;PL
Vehicle0;110;100;6380;110;100;6385;B3;PU
Vehicle0;110;100;6385;120;100;6400;B3;PL
Vehicle0;120;100;6400;120;100;6405;B3;PU
Vehicle0;120;100;6405;110;100;6420;B3;PL
Vehicle0;110;100;6420;110;100;6425;B3;PU
Vehicle0;110;100;6425;120;100;6440;B3;PL
Vehicle0;120;100;6440;120;100;6445;B3;PU
Vehicle0;120;100;6445;110;100;6460;B3;PL
Vehicle0;110;100;6460;110;100;6465;B3;PU
Vehicle0;110;100;6465;120;100;6480;B3;PL
Vehicle0;120;100;6480;120;100;6485;B3;PU
Vehicle0;120;100;6485;110;100;6500;B3;PL
Vehicle0;110;100;6500;110;100;6505;B3;PU
Vehicle0;110;100;6505;120;100;6520;B3;PL
Vehicle0;120;100;6520;120;100;6525;B3;PU
Vehicle0;120;100;6525;110;100;6540;B3;PL
Vehicle0;110;100;6540;110;100;6545;B3;PU
Vehicle0;110;100;6545;120;100;6560;B3;PL
Vehicle0;120;100;6560;120;100;6565;B3;PU
Vehicle0;120;100;6565;110;100;6580;B3;PL
Vehicle0;110;100;6580;110;100;6585;B3;PU
Vehicle0;110;100;6585;120;100;6600;B3;PL
Vehicle0;120;100;6600;120;100;6605;B3;PU
Vehicle0;120;100;6605;110;100;6620;B3;PL
Vehicle0;110;100;6620;110;100;6625;B3;PU
Vehicle0;110;100;6625;120;100;6640;B3;PL
Vehicle0;120;100;6640;120;100;6645;B3;PU
Vehicle0;120;100;6645;110;100;6660;B3;PL
Vehicle0;110;100;6660;110;100;6665;B3;PU
Vehicle0;110;100;6665;120;100;6680;B3;PL
Vehicle0;120;100;6680;120;100;6685;B3;PU
Vehicle0;120;100;6685;110;100;6700;B3;PL
Vehicle0;110;100;6700;110;100;6705;B3;PU
Vehicle0;110;100;6705;120;100;6720;B3;PL
Vehicle0;120;100;6720;120;100;6725;B3;PU
Vehicle0;120;100;6725;110;100;6740;B3;PL
Vehicle0;110;100;6740;110;100;6745;B3;PU
Vehicle0;110;100;6745;120;100;6760;B3;PL
Vehicle0;120;100;6760;120;100;6765;B3;PU
Vehicle0;120;100;6765;110;100;6780;B3;PL
Vehicle0;110;100;6780;110;100;6785;B3;PU
Vehicle0;110;100;6785;120;100;6800;B3;PL
Vehicle0;120;100;6800;120;100;6805;B3;PU
Vehicle0;120;100;6805;110;100;6820;B3;PL
Vehicle0;110;100;6820;110;100;6825;B3;PU
Vehicle0;110;100;6825;120;100;6840;B3;PL
Vehicle0;120;100;6840;120;100;6845;B3;PU
Vehicle0;120;100;6845;110;100;6860;B3;PL
Vehicle0;110;100;6860;110;100;6865;B3;PU
Vehicle0;110;100;6865;120;100;6880;B3;PL
Vehicle0;120;100;6880;120;100;6885;B3;PU
Vehicle0;120;100;6885;110;100;6900;B3;PL
Vehicle0;110;100;6900;110;100;6905;B3;PU
Vehicle0;110;100;6905;120;100;6920;B3;PL
Vehicle0;120;100;6920;120;100;6925;B3;PU
Vehicle0;120;100;6925;110;100;6940;B3;PL
Vehicle0;110;100;6940;110;100;6945;B3;PU
Vehicle0;110;100;6945;120;100;6960;B3;PL
Vehicle0;120;100;6960;120;100;6965;B3;PU
