Vehicle0;20;100;0;130;100;112;B29;PU
Vehicle0;130;100;112;10;100;234;B29;PL
Vehicle0;10;100;234;150;100;376;B49;PU
Vehicle0;150;100;376;0;100;528;B49;PL
Vehicle0;0;100;528;170;100;700;B69;PU
Vehicle0;170;100;700;0;100;872;B69;PL
Vehicle0;0;100;872;180;100;1054;B79;PU
Vehicle0;180;100;1054;10;100;1226;B79;PL
Vehicle0;10;100;1226;190;100;1408;B89;PU
Vehicle0;190;100;1408;0;100;1600;B89;PL
Vehicle0;0;100;1600;190;100;1792;B88;PU
Vehicle0;190;100;1792;0;100;1984;B88;PL
Vehicle0;0;100;1984;190;100;2176;B87;PU
Vehicle0;190;100;2176;0;100;2368;B87;PL
Vehicle0;0;100;2368;190;100;2560;B86;PU
Vehicle0;190;100;2560;10;100;2742;B86;PL
Vehicle0;10;100;2742;280;100;3014;B179;PU
Vehicle0;280;100;3014;10;100;3286;B179;PL
Vehicle0;10;100;3286;300;100;3578;B199;PU
Vehicle0;300;100;3578;10;100;3870;B199;PL
Vehicle0;10;100;3870;320;100;4182;B219;PU
Vehicle0;320;100;4182;10;100;4494;B219;PL
Vehicle0;10;100;4494;320;100;4806;B218;PU
Vehicle0;320;100;4806;10;100;5118;B218;PL
Vehicle0;10;100;5118;330;100;5440;B229;PU
Vehicle0;330;100;5440;10;100;5762;B229;PL
Vehicle0;10;100;5762;340;100;6094;B239;PU
Vehicle0;340;100;6094;10;100;6426;B239;PL
Vehicle0;10;100;6426;350;100;6768;B249;PU
Vehicle0;350;100;6768;0;100;7120;B249;PL
Vehicle0;0;100;7120;370;100;7492;B269;PU
Vehicle0;370;100;7492;0;100;7864;B269;PL
Vehicle0;0;100;7864;370;100;8236;B268;PU
Vehicle0;370;100;8236;10;100;8598;B268;PL
Vehicle0;10;100;8598;430;100;9020;B329;PU
Vehicle0;430;100;9020;0;100;9452;B329;PL
Vehicle0;0;100;9452;430;100;9884;B328;PU
Vehicle0;430;100;9884;0;100;10316;B328;PL
